Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,Output,RunTime
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\kubewatcher\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\misc-functions\cm.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\misc-functions\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\mqt-keda\deployment.yaml,Helm,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\fission\\charts\\fission-all\\templates\\mqt-keda\\deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\mqt-keda\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\pre-upgrade-checks\clusterrole.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\pre-upgrade-checks\clusterrolebinding.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\pre-upgrade-checks\pre-upgrade-job.yaml,Helm,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\fission\\charts\\fission-all\\templates\\pre-upgrade-checks\\pre-upgrade-job.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\pre-upgrade-checks\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\router\deployment.yaml,Helm,1,1,,,1,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\router\secret.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\router\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\storagesvc\deployment.yaml,Helm,1,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\storagesvc\pvc.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\storagesvc\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\timer\deployment.yaml,Helm,1,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\timer\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\webhook-server\cert.yaml,Helm,,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\webhook-server\deployment.yaml,Helm,1,0,,,,,,,,,,,,
fission,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\fission\charts\fission-all\templates\webhook-server\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
example-voting-app,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\example-voting-app\k8s-specifications\db-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\example-voting-app\\k8s-specifications\\db-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
example-voting-app,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\example-voting-app\k8s-specifications\redis-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\example-voting-app\\k8s-specifications\\redis-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
example-voting-app,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\example-voting-app\k8s-specifications\result-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\example-voting-app\\k8s-specifications\\result-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
example-voting-app,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\example-voting-app\k8s-specifications\vote-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\example-voting-app\\k8s-specifications\\vote-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
example-voting-app,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\example-voting-app\k8s-specifications\worker-deployment.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\example-voting-app\\k8s-specifications\\worker-deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\cluster-role-aggregated-metrics-reader.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\cluster-role-binding-delegator.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\cluster-role-binding-hpa-custom-metrics.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\cluster-role-binding.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\cluster-role-metrics-server-resources.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\cluster-role.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\config-map.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\deployment.yaml,,1,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\pod-disruption-budget.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\role-binding-auth-reader.yaml,,,0,,,,,,,,,,,,
prometheus-adapter,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\prometheus-adapter\deploy\manifests\service-account.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\default\manager_auth_proxy_patch.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\VictoriaMetrics_operator\\config\\default\\manager_auth_proxy_patch.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\deployments\webhook\manager_webhook_patch.yaml,,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\VictoriaMetrics_operator\\config\\deployments\\webhook\\manager_webhook_patch.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\manager\manager.yaml,,1,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\manager\service_account.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\auth_proxy_client_clusterrole.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\auth_proxy_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\auth_proxy_role_binding.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\leader_election_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\leader_election_role_binding.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\role_binding.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\service_account_patch.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmagent_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmagent_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmalertmanagerconfig_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmalertmanagerconfig_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmalertmanager_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmalertmanager_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmalert_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmalert_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmauth_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmauth_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmnodescrape_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmnodescrape_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmpodscrape_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmpodscrape_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmprobe_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmprobe_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmrule_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmrule_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmservicescrape_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmservicescrape_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmsingle_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmsingle_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmstaticscrape_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmstaticscrape_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmuser_editor_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\config\rbac\vmuser_viewer_role.yaml,,,0,,,,,,,,,,,,
VictoriaMetrics_operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\VictoriaMetrics_operator\hack\prom_crd\prometheus_operator_crd.yaml,,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\clusterrole.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\clusterrolebinding.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\deployment.yaml,Helm,1,1,,,,1,,,,,,,"{'file_name': 'D:\\PhD\\Research\\K8s-config-bugs_FSE25\\final_repo_list\\repos\\dubbo-admin\\charts\\admin-stack\\charts\\dubbo-admin\\templates\\deployment.yaml', 'detected_dangerous_patterns_summary': ['ATTACK4_DOS_CPU_MEMORY'], 'details': {'ATTACK4_DOS_CPU_MEMORY': {'reason': 'With these configuration parameter combinations, the attacks exploit the absence of CPU or memory limits to consume excessive resources and cause Denial of Service (DoS).', 'dangerous_configuration_key_combinations': {'securityContext': {'runAsUser': 0, 'readOnlyRootFileSystem': 'false', 'runAsNonRoot': 'false'}, 'resources': {'limits': 'missing'}}}}}",
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\ingress.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\pdb.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\psp.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\pvc.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\role.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\rolebinding.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\secret.yaml,Helm,,0,,,,,,,,,,,,
dubbo-admin,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\dubbo-admin\charts\admin-stack\charts\dubbo-admin\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
